 ******* Program HYDRUS
 ******* James Reserves, Riverside, CA                                           

 Units: L = cm   , T = days 

 Year  Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13287E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.11620E+03  0.13212E+01 -0.80115E+08 -0.23743E+03   6179  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13292E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.11621E+03  0.13379E+01 -0.80115E+08 -0.23743E+03   6187  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13298E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.11622E+03  0.12910E+01 -0.80115E+08 -0.23792E+03   6197  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13299E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.11765E+03  0.27019E+01 -0.80115E+08 -0.24079E+03   6201  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13366E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.11765E+03  0.14234E+01 -0.80115E+08 -0.24079E+03   6203  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13373E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.11766E+03  0.13662E+01 -0.80115E+08 -0.24079E+03   6205  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13381E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.11766E+03  0.13207E+01 -0.80115E+08 -0.24079E+03   6213  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13386E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.11766E+03  0.15792E+01 -0.80115E+08 -0.24079E+03   6221  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13409E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.11765E+03  0.12963E+01 -0.80115E+08 -0.24079E+03   6225  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13411E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.11766E+03  0.13212E+01 -0.80115E+08 -0.24079E+03   6229  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13416E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.11767E+03  0.13379E+01 -0.80115E+08 -0.24079E+03   6237  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13422E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.11767E+03  0.12838E+01 -0.80115E+08 -0.24079E+03   6247  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13423E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.11767E+03  0.15796E+01 -0.80115E+08 -0.24079E+03   6251  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13438E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.11767E+03  0.13033E+01 -0.80115E+08 -0.24079E+03   6253  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13442E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.11769E+03  0.13008E+01 -0.80115E+08 -0.24079E+03   6259  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13445E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.11769E+03  0.15798E+01 -0.80115E+08 -0.24079E+03   6267  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13468E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.11769E+03  0.12963E+01 -0.80115E+08 -0.24079E+03   6271  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13470E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.11770E+03  0.13212E+01 -0.80115E+08 -0.24079E+03   6275  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13474E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.11770E+03  0.13379E+01 -0.80115E+08 -0.24079E+03   6283  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13481E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.11772E+03  0.12910E+01 -0.80115E+08 -0.24127E+03   6293  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13482E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.11915E+03  0.27019E+01 -0.80115E+08 -0.24415E+03   6297  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13548E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.11915E+03  0.14234E+01 -0.80115E+08 -0.24415E+03   6299  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13556E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.11916E+03  0.13662E+01 -0.80115E+08 -0.24415E+03   6301  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13564E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.11916E+03  0.13207E+01 -0.80115E+08 -0.24415E+03   6309  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13569E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.11915E+03  0.15792E+01 -0.80115E+08 -0.24415E+03   6317  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13591E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.11915E+03  0.12963E+01 -0.80115E+08 -0.24415E+03   6321  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13593E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.11916E+03  0.13212E+01 -0.80115E+08 -0.24415E+03   6325  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13598E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.11917E+03  0.13379E+01 -0.80115E+08 -0.24415E+03   6333  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13604E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.11916E+03  0.12838E+01 -0.80115E+08 -0.24415E+03   6343  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13605E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.11917E+03  0.15796E+01 -0.80115E+08 -0.24415E+03   6347  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13621E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.11917E+03  0.13033E+01 -0.80115E+08 -0.24415E+03   6349  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13624E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.11919E+03  0.13008E+01 -0.80115E+08 -0.24415E+03   6355  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13627E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.11919E+03  0.15798E+01 -0.80115E+08 -0.24415E+03   6363  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13650E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.11918E+03  0.12963E+01 -0.80115E+08 -0.24415E+03   6367  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13652E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.11919E+03  0.13212E+01 -0.80115E+08 -0.24415E+03   6371  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13657E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.11920E+03  0.13379E+01 -0.80115E+08 -0.24415E+03   6379  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13663E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.11921E+03  0.12910E+01 -0.80115E+08 -0.24463E+03   6389  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13664E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.12065E+03  0.27019E+01 -0.80115E+08 -0.24750E+03   6393  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13731E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.12065E+03  0.14234E+01 -0.80115E+08 -0.24750E+03   6395  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13738E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.12066E+03  0.13662E+01 -0.80115E+08 -0.24750E+03   6397  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13746E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.12066E+03  0.13207E+01 -0.80115E+08 -0.24750E+03   6405  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13751E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.12065E+03  0.15792E+01 -0.80115E+08 -0.24750E+03   6413  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13774E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.12064E+03  0.12963E+01 -0.80115E+08 -0.24750E+03   6417  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13776E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.12065E+03  0.13212E+01 -0.80115E+08 -0.24750E+03   6421  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13781E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.12066E+03  0.13379E+01 -0.80115E+08 -0.24750E+03   6429  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13787E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.12066E+03  0.12838E+01 -0.80115E+08 -0.24750E+03   6439  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13788E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.12067E+03  0.15796E+01 -0.80115E+08 -0.24750E+03   6443  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13803E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.12067E+03  0.13033E+01 -0.80115E+08 -0.24750E+03   6445  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13807E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.12068E+03  0.13008E+01 -0.80115E+08 -0.24750E+03   6451  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13810E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.12069E+03  0.15798E+01 -0.80115E+08 -0.24750E+03   6459  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13832E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.12068E+03  0.12963E+01 -0.80115E+08 -0.24750E+03   6463  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13835E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.12069E+03  0.13212E+01 -0.80115E+08 -0.24750E+03   6467  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13839E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.12070E+03  0.13379E+01 -0.80115E+08 -0.24750E+03   6475  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13846E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.12071E+03  0.12910E+01 -0.80115E+08 -0.24799E+03   6485  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13847E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.12215E+03  0.27019E+01 -0.80115E+08 -0.25086E+03   6489  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13913E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.12215E+03  0.14234E+01 -0.80115E+08 -0.25086E+03   6491  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13921E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.12215E+03  0.13662E+01 -0.80115E+08 -0.25086E+03   6493  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13929E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.12215E+03  0.13207E+01 -0.80115E+08 -0.25086E+03   6501  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13934E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.12215E+03  0.15792E+01 -0.80115E+08 -0.25086E+03   6509  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13956E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.12214E+03  0.12963E+01 -0.80115E+08 -0.25086E+03   6513  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13958E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.12215E+03  0.13212E+01 -0.80115E+08 -0.25086E+03   6517  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13963E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.12216E+03  0.13379E+01 -0.80115E+08 -0.25086E+03   6525  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13969E+03 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40666E+07 -0.28254E+01  0.12216E+03  0.12838E+01 -0.80115E+08 -0.25086E+03   6535  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13970E+03 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40666E+07 -0.28665E+01  0.12217E+03  0.15796E+01 -0.80115E+08 -0.25086E+03   6539  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13985E+03 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40666E+07 -0.10654E+00  0.12217E+03  0.13033E+01 -0.80115E+08 -0.25086E+03   6541  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13989E+03 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40666E+07 -0.28799E+01  0.12218E+03  0.13008E+01 -0.80115E+08 -0.25086E+03   6547  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.13992E+03 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40666E+07 -0.28628E+01  0.12219E+03  0.15798E+01 -0.80115E+08 -0.25086E+03   6555  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14015E+03 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40666E+07 -0.28373E+01  0.12218E+03  0.12963E+01 -0.80115E+08 -0.25086E+03   6559  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14017E+03 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40666E+07 -0.28802E+01  0.12219E+03  0.13212E+01 -0.80115E+08 -0.25086E+03   6563  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14022E+03 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40666E+07 -0.28802E+01  0.12220E+03  0.13379E+01 -0.80115E+08 -0.25086E+03   6571  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14028E+03 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40666E+07 -0.29168E+01  0.12221E+03  0.12910E+01 -0.80115E+08 -0.25135E+03   6581  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14029E+03 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40666E+07 -0.57433E+01  0.12365E+03  0.27019E+01 -0.80115E+08 -0.25422E+03   6585  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14096E+03 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40666E+07  0.00000E+00  0.12365E+03  0.14234E+01 -0.80115E+08 -0.25422E+03   6587  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14103E+03 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40666E+07 -0.36014E+00  0.12365E+03  0.13662E+01 -0.80115E+08 -0.25422E+03   6589  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14111E+03 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40666E+07 -0.28802E+01  0.12365E+03  0.13207E+01 -0.80115E+08 -0.25422E+03   6597  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14116E+03 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40666E+07 -0.28577E+01  0.12365E+03  0.15792E+01 -0.80115E+08 -0.25422E+03   6605  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14139E+03 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40666E+07 -0.28375E+01  0.12364E+03  0.12963E+01 -0.80115E+08 -0.25422E+03   6609  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14141E+03 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40666E+07 -0.28802E+01  0.12365E+03  0.13212E+01 -0.80115E+08 -0.25422E+03   6613  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20051E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.14146E+03 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40666E+07 -0.28802E+01  0.12366E+03  0.13379E+01 -0.80115E+08 -0.25422E+03   6621  0.00000E+00
